sku,name,price,description,stock,image_path
PROD007519,"Deluxe Accessory Mini",959.28,"Cost-effective accessory without compromising quality",291,sample-images/product-017.jpg
PROD007520,"Ultimate Unit A",912.51,"Compact and efficient unit solution",415,sample-images/product-045.jpg
PROD007521,"Ultimate Accessory Z",547.30,"Perfect accessory for everyday tasks",398,sample-images/product-081.jpg
PROD007522,"Deluxe Module A",477.97,"Durable module designed for longevity",713,sample-images/product-029.jpg
PROD007523,"Advanced Module X",849.94,"Versatile module suitable for multiple applications",130,sample-images/product-194.jpg
PROD007524,"Ultimate Kit Mini",587.73,"Perfect kit for everyday tasks",263,sample-images/product-112.jpg
PROD007525,"Standard Tool Max",910.29,"Versatile tool suitable for multiple applications",251,sample-images/product-135.jpg
PROD007526,"Ultimate System Y",747.35,"Reliable system with advanced features",951,sample-images/product-185.jpg
PROD007527,"Ultimate Module A",534.53,"Durable module designed for longevity",8,sample-images/product-101.jpg
PROD007528,"Standard Accessory X",700.10,"Industry-standard accessory with premium build",599,sample-images/product-072.jpg
PROD007529,"Essential Accessory Plus",675.03,"Innovative accessory with cutting-edge technology",993,sample-images/product-110.jpg
PROD007530,"Elite Widget Z",245.45,"Versatile widget suitable for multiple applications",74,sample-images/product-005.jpg
PROD007531,"Advanced Component B",174.99,"Industry-standard component with premium build",722,sample-images/product-160.jpg
PROD007532,"Standard Tool A",35.00,"Innovative tool with cutting-edge technology",593,sample-images/product-192.jpg
PROD007533,"Advanced Gadget Mini",965.20,"Perfect gadget for everyday tasks",388,sample-images/product-018.jpg
PROD007534,"Advanced Kit Mini",475.15,"Industry-standard kit with premium build",713,sample-images/product-170.jpg
PROD007535,"Basic Accessory Lite",357.25,"High quality accessory for professional use",293,sample-images/product-135.jpg
PROD007536,"Deluxe Accessory C",993.91,"Versatile accessory suitable for multiple applications",755,sample-images/product-171.jpg
PROD007537,"Deluxe Device A",451.52,"Reliable device with advanced features",131,sample-images/product-063.jpg
PROD007538,"Ultimate Accessory Z",823.62,"High quality accessory for professional use",226,sample-images/product-059.jpg
PROD007539,"Essential System Mini",596.75,"Industry-standard system with premium build",813,sample-images/product-012.jpg
PROD007540,"Standard Widget C",253.03,"Innovative widget with cutting-edge technology",214,sample-images/product-131.jpg
PROD007541,"Standard Accessory X",562.46,"Innovative accessory with cutting-edge technology",0,sample-images/product-096.jpg
PROD007542,"Pro Gadget Plus",266.98,"Compact and efficient gadget solution",484,sample-images/product-079.jpg
PROD007543,"Premium Kit Y",443.37,"Industry-standard kit with premium build",99,sample-images/product-024.jpg
PROD007544,"Standard Widget Z",751.71,"State-of-the-art widget with modern design",308,sample-images/product-153.jpg
PROD007545,"Pro Accessory Mini",924.78,"Durable accessory designed for longevity",307,sample-images/product-132.jpg
PROD007546,"Premium Kit Mini",285.12,"Perfect kit for everyday tasks",545,sample-images/product-002.jpg
PROD007547,"Deluxe Widget Lite",820.17,"Cost-effective widget without compromising quality",598,sample-images/product-090.jpg
PROD007548,"Professional Tool Y",732.55,"Perfect tool for everyday tasks",42,sample-images/product-116.jpg
PROD007549,"Premium Widget Z",964.56,"Versatile widget suitable for multiple applications",982,sample-images/product-161.jpg
PROD007550,"Pro Tool C",675.62,"Perfect tool for everyday tasks",971,sample-images/product-130.jpg
PROD007551,"Basic Module Lite",513.75,"Versatile module suitable for multiple applications",663,sample-images/product-069.jpg
PROD007552,"Pro Device Max",464.43,"Versatile device suitable for multiple applications",133,sample-images/product-194.jpg
PROD007553,"Premium System Z",262.14,"State-of-the-art system with modern design",646,sample-images/product-107.jpg
PROD007554,"Standard Component X",952.44,"Versatile component suitable for multiple applications",915,sample-images/product-062.jpg
PROD007555,"Advanced Unit C",619.85,"High quality unit for professional use",682,sample-images/product-100.jpg
PROD007556,"Basic Tool Y",203.17,"State-of-the-art tool with modern design",569,sample-images/product-016.jpg
PROD007557,"Advanced Tool Z",219.98,"Reliable tool with advanced features",464,sample-images/product-067.jpg
PROD007558,"Premium Widget B",261.35,"Perfect widget for everyday tasks",537,sample-images/product-021.jpg
PROD007559,"Ultimate Unit Mini",27.33,"Compact and efficient unit solution",192,sample-images/product-125.jpg
PROD007560,"Premium Device Lite",589.38,"Innovative device with cutting-edge technology",836,sample-images/product-031.jpg
PROD007561,"Ultimate Gadget Lite",393.18,"Versatile gadget suitable for multiple applications",957,sample-images/product-030.jpg
PROD007562,"Basic Kit Mini",892.00,"Innovative kit with cutting-edge technology",913,sample-images/product-148.jpg
PROD007563,"Ultimate Tool Plus",358.71,"Versatile tool suitable for multiple applications",680,sample-images/product-146.jpg
PROD007564,"Advanced Tool Plus",106.62,"Cost-effective tool without compromising quality",356,sample-images/product-137.jpg
PROD007565,"Essential Unit Y",993.94,"Reliable unit with advanced features",434,sample-images/product-108.jpg
PROD007566,"Premium Widget Z",242.08,"Perfect widget for everyday tasks",458,sample-images/product-020.jpg
PROD007567,"Elite Component Max",968.55,"Perfect component for everyday tasks",745,sample-images/product-008.jpg
PROD007568,"Essential Device Z",654.26,"Innovative device with cutting-edge technology",548,sample-images/product-134.jpg
PROD007569,"Standard Tool Lite",34.45,"Perfect tool for everyday tasks",507,sample-images/product-089.jpg
PROD007570,"Advanced System A",34.43,"Reliable system with advanced features",752,sample-images/product-120.jpg
PROD007571,"Pro Component Lite",473.15,"Industry-standard component with premium build",81,sample-images/product-099.jpg
PROD007572,"Basic Unit A",829.04,"State-of-the-art unit with modern design",644,sample-images/product-107.jpg
PROD007573,"Professional Gadget Mini",186.34,"Reliable gadget with advanced features",240,sample-images/product-066.jpg
PROD007574,"Premium Unit Max",479.21,"Versatile unit suitable for multiple applications",289,sample-images/product-183.jpg
PROD007575,"Ultimate Accessory Y",224.89,"Durable accessory designed for longevity",526,sample-images/product-048.jpg
PROD007576,"Basic Kit C",73.12,"Versatile kit suitable for multiple applications",328,sample-images/product-106.jpg
PROD007577,"Basic Module Z",316.35,"High quality module for professional use",65,sample-images/product-003.jpg
PROD007578,"Elite Component Z",669.82,"Innovative component with cutting-edge technology",227,sample-images/product-147.jpg
PROD007579,"Ultimate Widget Mini",169.80,"Compact and efficient widget solution",60,sample-images/product-124.jpg
PROD007580,"Pro Unit X",53.38,"Versatile unit suitable for multiple applications",55,sample-images/product-147.jpg
PROD007581,"Essential Accessory Mini",97.50,"Versatile accessory suitable for multiple applications",713,sample-images/product-152.jpg
PROD007582,"Advanced Kit Plus",453.56,"Durable kit designed for longevity",394,sample-images/product-066.jpg
PROD007583,"Ultimate Widget Lite",574.62,"Cost-effective widget without compromising quality",691,sample-images/product-155.jpg
PROD007584,"Ultimate Module Plus",313.07,"Reliable module with advanced features",783,sample-images/product-175.jpg
PROD007585,"Premium System Plus",55.92,"High quality system for professional use",963,sample-images/product-185.jpg
PROD007586,"Professional Module Z",13.44,"Perfect module for everyday tasks",812,sample-images/product-139.jpg
PROD007587,"Professional Module Max",359.39,"Reliable module with advanced features",14,sample-images/product-128.jpg
PROD007588,"Basic Accessory C",600.82,"High quality accessory for professional use",458,sample-images/product-168.jpg
PROD007589,"Deluxe Gadget C",242.21,"Innovative gadget with cutting-edge technology",989,sample-images/product-001.jpg
PROD007590,"Professional System Plus",626.03,"Perfect system for everyday tasks",349,sample-images/product-121.jpg
PROD007591,"Standard Kit Lite",183.66,"Innovative kit with cutting-edge technology",707,sample-images/product-037.jpg
PROD007592,"Basic Kit Max",94.89,"Durable kit designed for longevity",623,sample-images/product-059.jpg
PROD007593,"Ultimate System B",103.73,"Reliable system with advanced features",443,sample-images/product-044.jpg
PROD007594,"Elite Accessory Lite",823.52,"High quality accessory for professional use",503,sample-images/product-079.jpg
PROD007595,"Ultimate Unit C",636.93,"Innovative unit with cutting-edge technology",532,sample-images/product-119.jpg
PROD007596,"Standard Widget X",754.66,"Versatile widget suitable for multiple applications",67,sample-images/product-135.jpg
PROD007597,"Ultimate Widget B",330.57,"Innovative widget with cutting-edge technology",302,sample-images/product-118.jpg
PROD007598,"Elite Accessory Max",350.85,"Industry-standard accessory with premium build",329,sample-images/product-077.jpg
PROD007599,"Premium Unit X",235.17,"State-of-the-art unit with modern design",173,sample-images/product-108.jpg
PROD007600,"Ultimate Component Y",159.36,"Perfect component for everyday tasks",547,sample-images/product-119.jpg
PROD007601,"Elite Device Y",255.94,"Innovative device with cutting-edge technology",163,sample-images/product-057.jpg
PROD007602,"Premium Module Plus",416.07,"Durable module designed for longevity",565,sample-images/product-129.jpg
PROD007603,"Standard Widget Plus",310.25,"High quality widget for professional use",698,sample-images/product-099.jpg
PROD007604,"Standard Widget Plus",317.53,"Versatile widget suitable for multiple applications",485,sample-images/product-173.jpg
PROD007605,"Pro Unit A",530.92,"State-of-the-art unit with modern design",365,sample-images/product-021.jpg
PROD007606,"Essential Widget C",171.44,"Innovative widget with cutting-edge technology",388,sample-images/product-006.jpg
PROD007607,"Pro System X",862.44,"State-of-the-art system with modern design",26,sample-images/product-121.jpg
PROD007608,"Advanced System B",720.91,"Perfect system for everyday tasks",808,sample-images/product-117.jpg
PROD007609,"Pro Component B",663.20,"Reliable component with advanced features",610,sample-images/product-161.jpg
PROD007610,"Premium Accessory A",68.36,"Perfect accessory for everyday tasks",172,sample-images/product-098.jpg
PROD007611,"Essential Accessory X",729.38,"High quality accessory for professional use",238,sample-images/product-107.jpg
PROD007612,"Professional Tool A",206.73,"Durable tool designed for longevity",262,sample-images/product-090.jpg
PROD007613,"Essential Unit Plus",384.34,"Compact and efficient unit solution",893,sample-images/product-174.jpg
PROD007614,"Advanced Component Mini",363.79,"Innovative component with cutting-edge technology",81,sample-images/product-044.jpg
PROD007615,"Elite Device B",255.68,"State-of-the-art device with modern design",726,sample-images/product-147.jpg
PROD007616,"Elite Accessory C",964.96,"Industry-standard accessory with premium build",758,sample-images/product-023.jpg
PROD007617,"Deluxe Kit C",934.67,"Durable kit designed for longevity",729,sample-images/product-179.jpg
PROD007618,"Ultimate Gadget Plus",16.81,"High quality gadget for professional use",652,sample-images/product-199.jpg
PROD007619,"Advanced Widget Lite",154.60,"Perfect widget for everyday tasks",399,sample-images/product-123.jpg
PROD007620,"Standard Accessory Y",997.78,"Industry-standard accessory with premium build",254,sample-images/product-140.jpg
